MapDate,FIPS,County,State,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20170214,6011,Colusa County,CA,100,0,0,0,0,0,2/14/2017,2/20/2017,1
20170207,6011,Colusa County,CA,100,0,0,0,0,0,2/7/2017,2/13/2017,1
20170131,6011,Colusa County,CA,100,0,0,0,0,0,1/31/2017,2/6/2017,1
20170124,6011,Colusa County,CA,100,0,0,0,0,0,1/24/2017,1/30/2017,1
20170117,6011,Colusa County,CA,100,0,0,0,0,0,1/17/2017,1/23/2017,1
20170110,6011,Colusa County,CA,100,0,0,0,0,0,1/10/2017,1/16/2017,1
20170103,6011,Colusa County,CA,0,100,93.58,0,0,0,1/3/2017,1/9/2017,1
20161227,6011,Colusa County,CA,0,100,93.58,0,0,0,12/27/2016,1/2/2017,1
20161220,6011,Colusa County,CA,0,100,93.58,0,0,0,12/20/2016,12/26/2016,1
20161213,6011,Colusa County,CA,0,100,100,41.34,0,0,12/13/2016,12/19/2016,1
20161206,6011,Colusa County,CA,0,100,100,41.34,0,0,12/6/2016,12/12/2016,1
20161129,6011,Colusa County,CA,0,100,100,41.34,0,0,11/29/2016,12/5/2016,1
20161122,6011,Colusa County,CA,0,100,100,41.34,0,0,11/22/2016,11/28/2016,1
20161115,6011,Colusa County,CA,0,100,100,41.34,0,0,11/15/2016,11/21/2016,1
20161108,6011,Colusa County,CA,0,100,100,41.34,0,0,11/8/2016,11/14/2016,1
20161101,6011,Colusa County,CA,0,100,100,41.34,0,0,11/1/2016,11/7/2016,1
20161025,6011,Colusa County,CA,0,100,100,41.34,0,0,10/25/2016,10/31/2016,1
20161018,6011,Colusa County,CA,0,100,100,41.34,0,0,10/18/2016,10/24/2016,1
20161011,6011,Colusa County,CA,0,100,100,41.34,0,0,10/11/2016,10/17/2016,1
20161004,6011,Colusa County,CA,0,100,100,41.34,0,0,10/4/2016,10/10/2016,1
20160927,6011,Colusa County,CA,0,100,100,41.34,0,0,9/27/2016,10/3/2016,1
20160920,6011,Colusa County,CA,0,100,100,41.34,0,0,9/20/2016,9/26/2016,1
20160913,6011,Colusa County,CA,0,100,100,41.34,0,0,9/13/2016,9/19/2016,1
20160906,6011,Colusa County,CA,0,100,100,41.34,0,0,9/6/2016,9/12/2016,1
20160830,6011,Colusa County,CA,0,100,100,41.34,0,0,8/30/2016,9/5/2016,1
20160823,6011,Colusa County,CA,0,100,100,41.34,0,0,8/23/2016,8/29/2016,1
20160816,6011,Colusa County,CA,0,100,100,41.34,0,0,8/16/2016,8/22/2016,1
20160809,6011,Colusa County,CA,0,100,100,41.34,0,0,8/9/2016,8/15/2016,1
20160802,6011,Colusa County,CA,0,100,100,41.34,0,0,8/2/2016,8/8/2016,1
20160726,6011,Colusa County,CA,0,100,100,41.34,0,0,7/26/2016,8/1/2016,1
20160719,6011,Colusa County,CA,0,100,100,41.34,0,0,7/19/2016,7/25/2016,1
20160712,6011,Colusa County,CA,0,100,100,41.34,0,0,7/12/2016,7/18/2016,1
20160705,6011,Colusa County,CA,0,100,100,41.34,0,0,7/5/2016,7/11/2016,1
20160628,6011,Colusa County,CA,0,100,100,41.34,0,0,6/28/2016,7/4/2016,1
20160621,6011,Colusa County,CA,0,100,100,41.34,0,0,6/21/2016,6/27/2016,1
20160614,6011,Colusa County,CA,0,100,100,41.34,0,0,6/14/2016,6/20/2016,1
20160607,6011,Colusa County,CA,0,100,100,41.34,0,0,6/7/2016,6/13/2016,1
20160531,6011,Colusa County,CA,0,100,100,41.34,0,0,5/31/2016,6/6/2016,1
20160524,6011,Colusa County,CA,0,100,100,41.34,0,0,5/24/2016,5/30/2016,1
20160517,6011,Colusa County,CA,0,100,100,41.34,0,0,5/17/2016,5/23/2016,1
20160510,6011,Colusa County,CA,0,100,100,100,40.29,0,5/10/2016,5/16/2016,1
20160503,6011,Colusa County,CA,0,100,100,100,40.29,0,5/3/2016,5/9/2016,1
20160426,6011,Colusa County,CA,0,100,100,100,40.29,0,4/26/2016,5/2/2016,1
20160419,6011,Colusa County,CA,0,100,100,100,40.29,0,4/19/2016,4/25/2016,1
20160412,6011,Colusa County,CA,0,100,100,100,86.29,0,4/12/2016,4/18/2016,1
20160405,6011,Colusa County,CA,0,100,100,100,86.29,0,4/5/2016,4/11/2016,1
20160329,6011,Colusa County,CA,0,100,100,100,86.29,25.96,3/29/2016,4/4/2016,1
20160322,6011,Colusa County,CA,0,100,100,100,86.29,25.96,3/22/2016,3/28/2016,1
20160315,6011,Colusa County,CA,0,100,100,100,86.29,25.96,3/15/2016,3/21/2016,1
20160308,6011,Colusa County,CA,0,100,100,100,89.88,28.29,3/8/2016,3/14/2016,1
20160301,6011,Colusa County,CA,0,100,100,100,89.88,28.29,3/1/2016,3/7/2016,1
20160223,6011,Colusa County,CA,0,100,100,100,89.88,28.29,2/23/2016,2/29/2016,1
20160216,6011,Colusa County,CA,0,100,100,100,89.88,28.29,2/16/2016,2/22/2016,1
20160209,6011,Colusa County,CA,0,100,100,100,89.88,28.29,2/9/2016,2/15/2016,1
20160202,6011,Colusa County,CA,0,100,100,100,89.88,28.29,2/2/2016,2/8/2016,1
20160126,6011,Colusa County,CA,0,100,100,100,89.88,28.29,1/26/2016,2/1/2016,1
20160119,6011,Colusa County,CA,0,100,100,100,100,28.42,1/19/2016,1/25/2016,1
20160112,6011,Colusa County,CA,0,100,100,100,100,28.42,1/12/2016,1/18/2016,1
20160105,6011,Colusa County,CA,0,100,100,100,100,28.42,1/5/2016,1/11/2016,1
20151229,6011,Colusa County,CA,0,100,100,100,100,28.42,12/29/2015,1/4/2016,1
20151222,6011,Colusa County,CA,0,100,100,100,100,28.42,12/22/2015,12/28/2015,1
20151215,6011,Colusa County,CA,0,100,100,100,100,28.42,12/15/2015,12/21/2015,1
20151208,6011,Colusa County,CA,0,100,100,100,100,28.42,12/8/2015,12/14/2015,1
20151201,6011,Colusa County,CA,0,100,100,100,100,28.42,12/1/2015,12/7/2015,1
20151124,6011,Colusa County,CA,0,100,100,100,100,28.42,11/24/2015,11/30/2015,1
20151117,6011,Colusa County,CA,0,100,100,100,100,28.42,11/17/2015,11/23/2015,1
20151110,6011,Colusa County,CA,0,100,100,100,100,28.42,11/10/2015,11/16/2015,1
20151103,6011,Colusa County,CA,0,100,100,100,100,28.42,11/3/2015,11/9/2015,1
20151027,6011,Colusa County,CA,0,100,100,100,100,28.42,10/27/2015,11/2/2015,1
20151020,6011,Colusa County,CA,0,100,100,100,100,28.42,10/20/2015,10/26/2015,1
20151013,6011,Colusa County,CA,0,100,100,100,100,28.42,10/13/2015,10/19/2015,1
20151006,6011,Colusa County,CA,0,100,100,100,100,28.42,10/6/2015,10/12/2015,1
20150929,6011,Colusa County,CA,0,100,100,100,100,28.42,9/29/2015,10/5/2015,1
20150922,6011,Colusa County,CA,0,100,100,100,100,28.42,9/22/2015,9/28/2015,1
20150915,6011,Colusa County,CA,0,100,100,100,100,28.42,9/15/2015,9/21/2015,1
20150908,6011,Colusa County,CA,0,100,100,100,100,28.42,9/8/2015,9/14/2015,1
20150901,6011,Colusa County,CA,0,100,100,100,100,28.42,9/1/2015,9/7/2015,1
20150825,6011,Colusa County,CA,0,100,100,100,100,28.42,8/25/2015,8/31/2015,1
20150818,6011,Colusa County,CA,0,100,100,100,100,28.42,8/18/2015,8/24/2015,1
20150811,6011,Colusa County,CA,0,100,100,100,100,28.42,8/11/2015,8/17/2015,1
20150804,6011,Colusa County,CA,0,100,100,100,100,28.42,8/4/2015,8/10/2015,1
20150728,6011,Colusa County,CA,0,100,100,100,100,28.42,7/28/2015,8/3/2015,1
20150721,6011,Colusa County,CA,0,100,100,100,100,28.42,7/21/2015,7/27/2015,1
20150714,6011,Colusa County,CA,0,100,100,100,100,28.42,7/14/2015,7/20/2015,1
20150707,6011,Colusa County,CA,0,100,100,100,100,28.42,7/7/2015,7/13/2015,1
20150630,6011,Colusa County,CA,0,100,100,100,100,28.42,6/30/2015,7/6/2015,1
20150623,6011,Colusa County,CA,0,100,100,100,100,28.42,6/23/2015,6/29/2015,1
20150616,6011,Colusa County,CA,0,100,100,100,100,28.42,6/16/2015,6/22/2015,1
20150609,6011,Colusa County,CA,0,100,100,100,100,28.42,6/9/2015,6/15/2015,1
20150602,6011,Colusa County,CA,0,100,100,100,100,28.42,6/2/2015,6/8/2015,1
20150526,6011,Colusa County,CA,0,100,100,100,100,28.42,5/26/2015,6/1/2015,1
20150519,6011,Colusa County,CA,0,100,100,100,100,28.42,5/19/2015,5/25/2015,1
20150512,6011,Colusa County,CA,0,100,100,100,100,28.42,5/12/2015,5/18/2015,1
20150505,6011,Colusa County,CA,0,100,100,100,100,28.42,5/5/2015,5/11/2015,1
20150428,6011,Colusa County,CA,0,100,100,100,100,28.42,4/28/2015,5/4/2015,1
20150421,6011,Colusa County,CA,0,100,100,100,100,28.42,4/21/2015,4/27/2015,1
20150414,6011,Colusa County,CA,0,100,100,100,100,28.42,4/14/2015,4/20/2015,1
20150407,6011,Colusa County,CA,0,100,100,100,100,28.42,4/7/2015,4/13/2015,1
20150331,6011,Colusa County,CA,0,100,100,100,100,28.42,3/31/2015,4/6/2015,1
20150324,6011,Colusa County,CA,0,100,100,100,100,28.42,3/24/2015,3/30/2015,1
20150317,6011,Colusa County,CA,0,100,100,100,100,28.42,3/17/2015,3/23/2015,1
20150310,6011,Colusa County,CA,0,100,100,100,100,28.42,3/10/2015,3/16/2015,1
20150303,6011,Colusa County,CA,0,100,100,100,100,28.42,3/3/2015,3/9/2015,1
20150224,6011,Colusa County,CA,0,100,100,100,100,28.42,2/24/2015,3/2/2015,1
20150217,6011,Colusa County,CA,0,100,100,100,100,28.42,2/17/2015,2/23/2015,1
20150210,6011,Colusa County,CA,0,100,100,100,100,28.42,2/10/2015,2/16/2015,1
20150203,6011,Colusa County,CA,0,100,100,100,100,28.42,2/3/2015,2/9/2015,1
20150127,6011,Colusa County,CA,0,100,100,100,100,28.42,1/27/2015,2/2/2015,1
20150120,6011,Colusa County,CA,0,100,100,100,100,28.42,1/20/2015,1/26/2015,1
20150113,6011,Colusa County,CA,0,100,100,100,100,28.42,1/13/2015,1/19/2015,1
20150106,6011,Colusa County,CA,0,100,100,100,100,0,1/6/2015,1/12/2015,1
20141230,6011,Colusa County,CA,0,100,100,100,100,0,12/30/2014,1/5/2015,1
20141223,6011,Colusa County,CA,0,100,100,100,100,0,12/23/2014,12/29/2014,1
20141216,6011,Colusa County,CA,0,100,100,100,100,0,12/16/2014,12/22/2014,1
20141209,6011,Colusa County,CA,0,100,100,100,100,100,12/9/2014,12/15/2014,1
20141202,6011,Colusa County,CA,0,100,100,100,100,100,12/2/2014,12/8/2014,1
20141125,6011,Colusa County,CA,0,100,100,100,100,100,11/25/2014,12/1/2014,1
20141118,6011,Colusa County,CA,0,100,100,100,100,100,11/18/2014,11/24/2014,1
20141111,6011,Colusa County,CA,0,100,100,100,100,100,11/11/2014,11/17/2014,1
20141104,6011,Colusa County,CA,0,100,100,100,100,100,11/4/2014,11/10/2014,1
20141028,6011,Colusa County,CA,0,100,100,100,100,100,10/28/2014,11/3/2014,1
20141021,6011,Colusa County,CA,0,100,100,100,100,100,10/21/2014,10/27/2014,1
20141014,6011,Colusa County,CA,0,100,100,100,100,100,10/14/2014,10/20/2014,1
20141007,6011,Colusa County,CA,0,100,100,100,100,100,10/7/2014,10/13/2014,1
20140930,6011,Colusa County,CA,0,100,100,100,100,100,9/30/2014,10/6/2014,1
20140923,6011,Colusa County,CA,0,100,100,100,100,100,9/23/2014,9/29/2014,1
20140916,6011,Colusa County,CA,0,100,100,100,100,100,9/16/2014,9/22/2014,1
20140909,6011,Colusa County,CA,0,100,100,100,100,100,9/9/2014,9/15/2014,1
20140902,6011,Colusa County,CA,0,100,100,100,100,100,9/2/2014,9/8/2014,1
20140826,6011,Colusa County,CA,0,100,100,100,100,100,8/26/2014,9/1/2014,1
20140819,6011,Colusa County,CA,0,100,100,100,100,100,8/19/2014,8/25/2014,1
20140812,6011,Colusa County,CA,0,100,100,100,100,100,8/12/2014,8/18/2014,1
20140805,6011,Colusa County,CA,0,100,100,100,100,100,8/5/2014,8/11/2014,1
20140729,6011,Colusa County,CA,0,100,100,100,100,100,7/29/2014,8/4/2014,1
20140722,6011,Colusa County,CA,0,100,100,100,100,0,7/22/2014,7/28/2014,1
20140715,6011,Colusa County,CA,0,100,100,100,100,0,7/15/2014,7/21/2014,1
20140708,6011,Colusa County,CA,0,100,100,100,100,0,7/8/2014,7/14/2014,1
20140701,6011,Colusa County,CA,0,100,100,100,100,0,7/1/2014,7/7/2014,1
20140624,6011,Colusa County,CA,0,100,100,100,100,0,6/24/2014,6/30/2014,1
20140617,6011,Colusa County,CA,0,100,100,100,100,0,6/17/2014,6/23/2014,1
20140610,6011,Colusa County,CA,0,100,100,100,100,0,6/10/2014,6/16/2014,1
20140603,6011,Colusa County,CA,0,100,100,100,100,0,6/3/2014,6/9/2014,1
20140527,6011,Colusa County,CA,0,100,100,100,100,0,5/27/2014,6/2/2014,1
20140520,6011,Colusa County,CA,0,100,100,100,100,0,5/20/2014,5/26/2014,1
20140513,6011,Colusa County,CA,0,100,100,100,100,0,5/13/2014,5/19/2014,1
20140506,6011,Colusa County,CA,0,100,100,100,100,0,5/6/2014,5/12/2014,1
20140429,6011,Colusa County,CA,0,100,100,100,100,0,4/29/2014,5/5/2014,1
20140422,6011,Colusa County,CA,0,100,100,100,100,0,4/22/2014,4/28/2014,1
20140415,6011,Colusa County,CA,0,100,100,100,100,0,4/15/2014,4/21/2014,1
20140408,6011,Colusa County,CA,0,100,100,100,100,0,4/8/2014,4/14/2014,1
20140401,6011,Colusa County,CA,0,100,100,100,100,0,4/1/2014,4/7/2014,1
20140325,6011,Colusa County,CA,0,100,100,100,100,0,3/25/2014,3/31/2014,1
20140318,6011,Colusa County,CA,0,100,100,100,100,0,3/18/2014,3/24/2014,1
20140311,6011,Colusa County,CA,0,100,100,100,92.14,0,3/11/2014,3/17/2014,1
20140304,6011,Colusa County,CA,0,100,100,100,92.14,0,3/4/2014,3/10/2014,1
20140225,6011,Colusa County,CA,0,100,100,100,100,0,2/25/2014,3/3/2014,1
20140218,6011,Colusa County,CA,0,100,100,100,100,0,2/18/2014,2/24/2014,1
20140211,6011,Colusa County,CA,0,100,100,100,100,0,2/11/2014,2/17/2014,1
20140204,6011,Colusa County,CA,0,100,100,100,100,0,2/4/2014,2/10/2014,1
20140128,6011,Colusa County,CA,0,100,100,100,100,0,1/28/2014,2/3/2014,1
20140121,6011,Colusa County,CA,0,100,100,100,100,0,1/21/2014,1/27/2014,1
20140114,6011,Colusa County,CA,0,100,100,100,100,0,1/14/2014,1/20/2014,1
20140107,6011,Colusa County,CA,0,100,100,100,0,0,1/7/2014,1/13/2014,1
20131231,6011,Colusa County,CA,0,100,100,100,0,0,12/31/2013,1/6/2014,1
20131224,6011,Colusa County,CA,0,100,100,100,0,0,12/24/2013,12/30/2013,1
20131217,6011,Colusa County,CA,0,100,100,100,0,0,12/17/2013,12/23/2013,1
20131210,6011,Colusa County,CA,0,100,100,100,0,0,12/10/2013,12/16/2013,1
20131203,6011,Colusa County,CA,0,100,100,100,0,0,12/3/2013,12/9/2013,1
20131126,6011,Colusa County,CA,0,100,100,100,0,0,11/26/2013,12/2/2013,1
20131119,6011,Colusa County,CA,0,100,100,100,0,0,11/19/2013,11/25/2013,1
20131112,6011,Colusa County,CA,0,100,100,100,0,0,11/12/2013,11/18/2013,1
20131105,6011,Colusa County,CA,0,100,100,100,0,0,11/5/2013,11/11/2013,1
20131029,6011,Colusa County,CA,0,100,100,100,0,0,10/29/2013,11/4/2013,1
20131022,6011,Colusa County,CA,0,100,100,100,0,0,10/22/2013,10/28/2013,1
20131015,6011,Colusa County,CA,0,100,100,100,0,0,10/15/2013,10/21/2013,1
20131008,6011,Colusa County,CA,0,100,100,100,0,0,10/8/2013,10/14/2013,1
20131001,6011,Colusa County,CA,0,100,100,100,0,0,10/1/2013,10/7/2013,1
20130924,6011,Colusa County,CA,0,100,100,100,0,0,9/24/2013,9/30/2013,1
20130917,6011,Colusa County,CA,0,100,100,100,0,0,9/17/2013,9/23/2013,1
20130910,6011,Colusa County,CA,0,100,100,100,0,0,9/10/2013,9/16/2013,1
20130903,6011,Colusa County,CA,0,100,100,100,0,0,9/3/2013,9/9/2013,1
20130827,6011,Colusa County,CA,0,100,100,100,0,0,8/27/2013,9/2/2013,1
20130820,6011,Colusa County,CA,0,100,100,100,0,0,8/20/2013,8/26/2013,1
20130813,6011,Colusa County,CA,0,100,100,100,0,0,8/13/2013,8/19/2013,1
20130806,6011,Colusa County,CA,0,100,100,100,0,0,8/6/2013,8/12/2013,1
20130730,6011,Colusa County,CA,0,100,100,100,0,0,7/30/2013,8/5/2013,1
20130723,6011,Colusa County,CA,0,100,100,100,0,0,7/23/2013,7/29/2013,1
20130716,6011,Colusa County,CA,0,100,100,100,0,0,7/16/2013,7/22/2013,1
20130709,6011,Colusa County,CA,0,100,100,100,0,0,7/9/2013,7/15/2013,1
20130702,6011,Colusa County,CA,0,100,100,100,0,0,7/2/2013,7/8/2013,1
20130625,6011,Colusa County,CA,0,100,100,100,0,0,6/25/2013,7/1/2013,1
20130618,6011,Colusa County,CA,0,100,100,0,0,0,6/18/2013,6/24/2013,1
20130611,6011,Colusa County,CA,0,100,100,0,0,0,6/11/2013,6/17/2013,1
20130604,6011,Colusa County,CA,0,100,100,0,0,0,6/4/2013,6/10/2013,1
20130528,6011,Colusa County,CA,0,100,100,0,0,0,5/28/2013,6/3/2013,1
20130521,6011,Colusa County,CA,0,100,100,0,0,0,5/21/2013,5/27/2013,1
20130514,6011,Colusa County,CA,0,100,100,0,0,0,5/14/2013,5/20/2013,1
20130507,6011,Colusa County,CA,0,100,100,0,0,0,5/7/2013,5/13/2013,1
20130430,6011,Colusa County,CA,0,100,0,0,0,0,4/30/2013,5/6/2013,1
20130423,6011,Colusa County,CA,0,100,0,0,0,0,4/23/2013,4/29/2013,1
20130416,6011,Colusa County,CA,0,100,0,0,0,0,4/16/2013,4/22/2013,1
20130409,6011,Colusa County,CA,0,100,0,0,0,0,4/9/2013,4/15/2013,1
20130402,6011,Colusa County,CA,0,100,0,0,0,0,4/2/2013,4/8/2013,1
20130326,6011,Colusa County,CA,0,100,0,0,0,0,3/26/2013,4/1/2013,1
20130319,6011,Colusa County,CA,0,100,0,0,0,0,3/19/2013,3/25/2013,1
20130312,6011,Colusa County,CA,0,100,0,0,0,0,3/12/2013,3/18/2013,1
20130305,6011,Colusa County,CA,0,100,0,0,0,0,3/5/2013,3/11/2013,1
20130226,6011,Colusa County,CA,0,100,0,0,0,0,2/26/2013,3/4/2013,1
20130219,6011,Colusa County,CA,0,100,0,0,0,0,2/19/2013,2/25/2013,1
20130212,6011,Colusa County,CA,100,0,0,0,0,0,2/12/2013,2/18/2013,1
20130205,6011,Colusa County,CA,100,0,0,0,0,0,2/5/2013,2/11/2013,1
20130129,6011,Colusa County,CA,100,0,0,0,0,0,1/29/2013,2/4/2013,1
20130122,6011,Colusa County,CA,100,0,0,0,0,0,1/22/2013,1/28/2013,1
20130115,6011,Colusa County,CA,100,0,0,0,0,0,1/15/2013,1/21/2013,1
20130108,6011,Colusa County,CA,100,0,0,0,0,0,1/8/2013,1/14/2013,1
20130101,6011,Colusa County,CA,100,0,0,0,0,0,1/1/2013,1/7/2013,1
20200602,6013,Contra Costa County,CA,0,100,100,71.53,0,0,6/2/2020,6/8/2020,1
20200526,6013,Contra Costa County,CA,0,100,100,71.53,0,0,5/26/2020,6/1/2020,1
20200519,6013,Contra Costa County,CA,0,100,100,71.53,0,0,5/19/2020,5/25/2020,1
20200512,6013,Contra Costa County,CA,0,100,100,71.53,0,0,5/12/2020,5/18/2020,1
20200505,6013,Contra Costa County,CA,0,100,100,71.53,0,0,5/5/2020,5/11/2020,1
20200428,6013,Contra Costa County,CA,0,100,100,73.27,0,0,4/28/2020,5/4/2020,1
20200421,6013,Contra Costa County,CA,0,100,100,73.27,0,0,4/21/2020,4/27/2020,1
20200414,6013,Contra Costa County,CA,0,100,100,0,0,0,4/14/2020,4/20/2020,1
20200407,6013,Contra Costa County,CA,0,100,100,0,0,0,4/7/2020,4/13/2020,1
20200331,6013,Contra Costa County,CA,0,100,100,0,0,0,3/31/2020,4/6/2020,1
20200324,6013,Contra Costa County,CA,0,100,100,0,0,0,3/24/2020,3/30/2020,1
20200317,6013,Contra Costa County,CA,0,100,100,0,0,0,3/17/2020,3/23/2020,1
20200310,6013,Contra Costa County,CA,0,100,100,0,0,0,3/10/2020,3/16/2020,1
20200303,6013,Contra Costa County,CA,0,100,100,0,0,0,3/3/2020,3/9/2020,1
20200225,6013,Contra Costa County,CA,0,100,91.88,0,0,0,2/25/2020,3/2/2020,1
20200218,6013,Contra Costa County,CA,0,100,0,0,0,0,2/18/2020,2/24/2020,1
20200211,6013,Contra Costa County,CA,0,100,0,0,0,0,2/11/2020,2/17/2020,1
20200204,6013,Contra Costa County,CA,0.06,99.94,0,0,0,0,2/4/2020,2/10/2020,1
20200128,6013,Contra Costa County,CA,0.06,99.94,0,0,0,0,1/28/2020,2/3/2020,1
20200121,6013,Contra Costa County,CA,100,0,0,0,0,0,1/21/2020,1/27/2020,1
20200114,6013,Contra Costa County,CA,100,0,0,0,0,0,1/14/2020,1/20/2020,1
20200107,6013,Contra Costa County,CA,100,0,0,0,0,0,1/7/2020,1/13/2020,1
20191231,6013,Contra Costa County,CA,100,0,0,0,0,0,12/31/2019,1/6/2020,1
20191224,6013,Contra Costa County,CA,100,0,0,0,0,0,12/24/2019,12/30/2019,1
20191217,6013,Contra Costa County,CA,100,0,0,0,0,0,12/17/2019,12/23/2019,1
20191210,6013,Contra Costa County,CA,100,0,0,0,0,0,12/10/2019,12/16/2019,1
20191203,6013,Contra Costa County,CA,0,100,0,0,0,0,12/3/2019,12/9/2019,1
20191126,6013,Contra Costa County,CA,0,100,0,0,0,0,11/26/2019,12/2/2019,1
20191119,6013,Contra Costa County,CA,0,100,0,0,0,0,11/19/2019,11/25/2019,1
20191112,6013,Contra Costa County,CA,0,100,0,0,0,0,11/12/2019,11/18/2019,1
20191105,6013,Contra Costa County,CA,100,0,0,0,0,0,11/5/2019,11/11/2019,1
20191029,6013,Contra Costa County,CA,100,0,0,0,0,0,10/29/2019,11/4/2019,1
20191022,6013,Contra Costa County,CA,100,0,0,0,0,0,10/22/2019,10/28/2019,1
20191015,6013,Contra Costa County,CA,100,0,0,0,0,0,10/15/2019,10/21/2019,1
20191008,6013,Contra Costa County,CA,100,0,0,0,0,0,10/8/2019,10/14/2019,1
20191001,6013,Contra Costa County,CA,100,0,0,0,0,0,10/1/2019,10/7/2019,1
20190924,6013,Contra Costa County,CA,100,0,0,0,0,0,9/24/2019,9/30/2019,1
20190917,6013,Contra Costa County,CA,100,0,0,0,0,0,9/17/2019,9/23/2019,1
20190910,6013,Contra Costa County,CA,100,0,0,0,0,0,9/10/2019,9/16/2019,1
20190903,6013,Contra Costa County,CA,100,0,0,0,0,0,9/3/2019,9/9/2019,1
20190827,6013,Contra Costa County,CA,100,0,0,0,0,0,8/27/2019,9/2/2019,1
20190820,6013,Contra Costa County,CA,100,0,0,0,0,0,8/20/2019,8/26/2019,1
20190813,6013,Contra Costa County,CA,100,0,0,0,0,0,8/13/2019,8/19/2019,1
20190806,6013,Contra Costa County,CA,100,0,0,0,0,0,8/6/2019,8/12/2019,1
20190730,6013,Contra Costa County,CA,100,0,0,0,0,0,7/30/2019,8/5/2019,1
20190723,6013,Contra Costa County,CA,100,0,0,0,0,0,7/23/2019,7/29/2019,1
20190716,6013,Contra Costa County,CA,100,0,0,0,0,0,7/16/2019,7/22/2019,1
20190709,6013,Contra Costa County,CA,100,0,0,0,0,0,7/9/2019,7/15/2019,1
20190702,6013,Contra Costa County,CA,100,0,0,0,0,0,7/2/2019,7/8/2019,1
20190625,6013,Contra Costa County,CA,100,0,0,0,0,0,6/25/2019,7/1/2019,1
20190618,6013,Contra Costa County,CA,100,0,0,0,0,0,6/18/2019,6/24/2019,1
20190611,6013,Contra Costa County,CA,100,0,0,0,0,0,6/11/2019,6/17/2019,1
20190604,6013,Contra Costa County,CA,100,0,0,0,0,0,6/4/2019,6/10/2019,1
20190528,6013,Contra Costa County,CA,100,0,0,0,0,0,5/28/2019,6/3/2019,1
20190521,6013,Contra Costa County,CA,100,0,0,0,0,0,5/21/2019,5/27/2019,1
20190514,6013,Contra Costa County,CA,100,0,0,0,0,0,5/14/2019,5/20/2019,1
20190507,6013,Contra Costa County,CA,100,0,0,0,0,0,5/7/2019,5/13/2019,1
20190430,6013,Contra Costa County,CA,100,0,0,0,0,0,4/30/2019,5/6/2019,1
20190423,6013,Contra Costa County,CA,100,0,0,0,0,0,4/23/2019,4/29/2019,1
20190416,6013,Contra Costa County,CA,100,0,0,0,0,0,4/16/2019,4/22/2019,1
20190409,6013,Contra Costa County,CA,100,0,0,0,0,0,4/9/2019,4/15/2019,1
20190402,6013,Contra Costa County,CA,100,0,0,0,0,0,4/2/2019,4/8/2019,1
20190326,6013,Contra Costa County,CA,100,0,0,0,0,0,3/26/2019,4/1/2019,1
20190319,6013,Contra Costa County,CA,100,0,0,0,0,0,3/19/2019,3/25/2019,1
20190312,6013,Contra Costa County,CA,100,0,0,0,0,0,3/12/2019,3/18/2019,1
20190305,6013,Contra Costa County,CA,100,0,0,0,0,0,3/5/2019,3/11/2019,1
20190226,6013,Contra Costa County,CA,100,0,0,0,0,0,2/26/2019,3/4/2019,1
20190219,6013,Contra Costa County,CA,100,0,0,0,0,0,2/19/2019,2/25/2019,1
20190212,6013,Contra Costa County,CA,100,0,0,0,0,0,2/12/2019,2/18/2019,1
20190205,6013,Contra Costa County,CA,95.8,4.2,0,0,0,0,2/5/2019,2/11/2019,1
20190129,6013,Contra Costa County,CA,100,0,0,0,0,0,1/29/2019,2/4/2019,1
20190122,6013,Contra Costa County,CA,0,100,0,0,0,0,1/22/2019,1/28/2019,1
20190115,6013,Contra Costa County,CA,0,100,0,0,0,0,1/15/2019,1/21/2019,1
20190108,6013,Contra Costa County,CA,0,100,0,0,0,0,1/8/2019,1/14/2019,1
20190101,6013,Contra Costa County,CA,0,100,0,0,0,0,1/1/2019,1/7/2019,1
20181225,6013,Contra Costa County,CA,0,100,0,0,0,0,12/25/2018,12/31/2018,1
20181218,6013,Contra Costa County,CA,0,100,0,0,0,0,12/18/2018,12/24/2018,1
20181211,6013,Contra Costa County,CA,0,100,0,0,0,0,12/11/2018,12/17/2018,1
20181204,6013,Contra Costa County,CA,0,100,100,0,0,0,12/4/2018,12/10/2018,1
20181127,6013,Contra Costa County,CA,0,100,100,0,0,0,11/27/2018,12/3/2018,1
20181120,6013,Contra Costa County,CA,0,100,100,0,0,0,11/20/2018,11/26/2018,1
20181113,6013,Contra Costa County,CA,0,100,0,0,0,0,11/13/2018,11/19/2018,1
20181106,6013,Contra Costa County,CA,0,100,0,0,0,0,11/6/2018,11/12/2018,1
20181030,6013,Contra Costa County,CA,0,100,0,0,0,0,10/30/2018,11/5/2018,1
20181023,6013,Contra Costa County,CA,0,100,0,0,0,0,10/23/2018,10/29/2018,1
20181016,6013,Contra Costa County,CA,0,100,0,0,0,0,10/16/2018,10/22/2018,1
20181009,6013,Contra Costa County,CA,0,100,0,0,0,0,10/9/2018,10/15/2018,1
